time,angle
26.93,41.02
26.96,37.27
26.99,31.70
27.03,24.84
27.06,16.68
27.09,7.63
27.13,-1.68
27.16,-10.80
27.19,-19.14
27.23,-26.30
27.26,-32.10
27.29,-36.19
27.33,-38.52
27.36,-38.87
27.39,-37.17
27.43,-33.58
27.46,-28.20
27.49,-21.34
27.53,-13.20
27.56,-4.30
27.59,5.08
27.63,14.14
27.66,22.43
27.69,29.47
27.73,35.28
27.76,39.46
27.79,42.02
27.83,42.72
27.86,41.42
27.89,38.23
27.93,33.30
27.96,26.96
27.99,19.02
28.03,10.30
28.06,0.99
28.09,-8.07
28.13,-16.62
28.16,-24.08
28.19,-30.19
28.23,-34.86
28.26,-37.68
28.29,-38.56
28.33,-37.45
28.36,-34.41
28.39,-29.50
28.43,-23.09
28.46,-15.44
28.49,-6.69
28.53,2.55
28.56,11.71
28.59,20.18
28.63,27.49
28.66,33.56
28.69,38.19
28.73,41.16
28.76,42.22
28.79,41.48
28.83,38.88
28.86,34.38
28.89,28.43
28.93,21.02
28.96,12.53
28.99,3.47
29.03,-5.71
29.06,-14.32
29.09,-21.96
29.13,-28.45
29.16,-33.43
29.19,-36.69
29.23,-38.13
29.26,-37.49
29.29,-35.05
29.33,-30.65
29.36,-24.68
29.39,-17.36
29.43,-9.03
29.46,-0.02
29.49,9.22
29.53,17.85
29.56,25.44
29.59,31.68
29.63,36.68
29.66,40.07
29.69,41.67
29.73,41.42
29.76,39.16
29.79,35.27
29.83,29.62
29.86,22.83
29.89,14.43
29.93,5.58
29.96,-3.55
29.99,-12.21
30.03,-20.08
30.06,-26.76
30.09,-32.05
30.13,-35.72
30.16,-37.60
30.19,-37.52
30.23,-35.54
30.26,-31.59
30.29,-26.15
30.33,-19.13
30.36,-11.00
30.39,-2.15
30.43,6.78
30.46,15.55
30.49,23.48
30.53,29.93
30.56,35.26
30.59,39.07
30.63,41.02
30.66,41.13
30.69,39.39
30.73,35.74
30.76,30.52
30.79,24.02
30.83,16.12
30.86,7.36
30.89,-1.61
30.93,-10.27
30.96,-18.34
30.99,-25.24
31.03,-30.90
31.06,-34.83
31.09,-37.06
31.13,-37.43
31.16,-35.85
31.19,-32.39
31.23,-27.25
31.26,-20.61
31.29,-12.66
31.33,-4.07
31.36,4.89
31.39,13.66
31.43,21.79
31.46,28.55
31.49,34.00
31.53,38.13
31.56,40.40
31.59,41.01
31.63,39.58
31.66,36.46
31.69,31.57
31.73,25.39
31.76,17.80
31.79,9.31
31.83,0.36
31.86,-8.39
31.89,-16.51
31.93,-23.68
31.96,-29.63
31.99,-33.88
32.03,-36.44
32.06,-37.13
32.09,-36.00
32.13,-32.93
32.16,-28.09
32.19,-21.76
32.23,-14.19
32.26,-5.68
32.29,3.17
32.33,11.98
32.36,20.05
32.39,27.12
32.43,32.86
32.46,37.26
32.49,39.84
32.53,40.75
32.56,39.74
32.59,36.86
32.63,32.30
32.66,26.52
32.69,19.17
32.73,10.76
32.76,1.87
32.79,-6.75
32.83,-15.03
32.86,-22.47
32.89,-28.39
32.93,-32.96
32.96,-35.83
32.99,-36.81
33.03,-35.94
33.06,-33.17
33.09,-28.72
33.13,-22.63
33.16,-15.29
33.19,-7.15
33.23,1.65
33.26,10.47
33.29,18.70
33.33,25.94
33.36,31.85
33.39,36.39
33.43,39.31
33.46,40.43
33.49,39.78
33.53,37.29
33.56,32.86
33.59,27.31
33.63,20.38
33.66,12.22
33.69,3.53
33.73,-5.29
33.76,-13.46
33.79,-20.91
33.83,-27.15
33.86,-31.88
33.89,-35.00
33.93,-36.33
33.96,-35.76
33.99,-33.33
34.03,-29.15
34.06,-23.35
34.09,-16.40
34.13,-8.39
34.16,0.27
34.19,8.96
34.23,17.31
34.26,24.70
34.29,30.64
34.33,35.45
34.36,38.52
34.39,39.93
34.43,39.45
34.46,37.26
34.49,33.22
34.52,27.88
34.56,21.23
34.59,13.31
34.62,4.83
34.66,-3.93
34.69,-12.28
34.72,-19.72
34.76,-26.06
34.79,-31.08
34.82,-34.42
34.86,-36.02
34.89,-35.72
34.92,-33.55
34.96,-29.67
34.99,-24.19
35.02,-17.35
35.06,-9.43
35.09,-0.96
35.12,7.82
35.16,16.09
35.19,23.59
35.22,29.79
35.26,34.61
35.29,38.01
35.32,39.62
35.36,39.33
35.39,37.48
35.42,33.63
35.46,28.56
35.49,21.99
35.52,14.35
35.56,5.99
35.59,-2.68
35.62,-11.04
35.66,-18.59
35.69,-25.06
35.72,-30.18
35.76,-33.77
35.79,-35.60
35.82,-35.54
35.86,-33.62
35.89,-29.95
35.92,-24.63
35.96,-17.94
35.99,-10.30
36.02,-1.87
36.06,6.76
36.09,15.13
36.12,22.58
36.16,29.02
36.19,33.95
36.22,37.41
36.26,39.30
36.29,39.32
36.32,37.47
36.36,33.98
36.39,29.04
36.42,22.84
36.46,15.39
36.49,7.02
36.52,-1.51
36.56,-9.96
36.59,-17.55
36.62,-24.22
36.66,-29.40
36.69,-33.04
36.72,-35.07
36.76,-35.12
36.79,-33.38
36.82,-29.99
36.86,-24.88
36.89,-18.33
36.92,-11.01
36.96,-2.62
36.99,5.88
37.02,14.31
37.06,21.82
37.09,28.24
37.12,33.30
37.16,36.87
37.19,38.78
37.22,39.00
37.26,37.49
37.29,34.11
37.32,29.36
37.36,23.30
37.39,15.92
37.42,7.70
37.46,-0.74
37.49,-8.97
37.52,-16.59
37.56,-23.31
37.59,-28.56
37.62,-32.32
37.66,-34.46
37.69,-34.71
37.72,-33.21
37.76,-29.91
37.79,-25.01
37.82,-18.72
37.86,-11.38
37.89,-3.15
37.92,5.35
37.96,13.59
37.99,21.26
38.02,27.65
38.06,32.71
38.09,36.39
38.12,38.43
38.16,38.83
38.19,37.34
38.22,34.18
38.26,29.49
38.29,23.64
38.32,16.43
38.36,8.45
38.39,-0.08
38.42,-8.28
38.46,-15.95
38.49,-22.59
38.52,-27.84
38.56,-31.78
38.59,-33.95
38.62,-34.32
38.66,-32.94
38.69,-29.72
38.72,-24.85
38.76,-18.78
38.79,-11.69
38.82,-3.56
38.86,4.83
38.89,13.06
38.92,20.56
38.96,27.14
38.99,32.19
39.02,36.00
39.06,38.15
39.09,38.58
39.12,37.23
39.16,34.19
39.19,29.68
39.22,23.94
39.26,16.82
39.29,8.81
39.32,0.46
39.36,-7.68
39.39,-15.28
39.42,-21.93
39.46,-27.30
39.49,-31.19
39.52,-33.53
39.56,-34.08
39.59,-32.81
39.62,-29.75
39.66,-25.15
39.69,-19.08
39.72,-11.98
39.76,-4.12
39.79,4.17
39.82,12.28
39.86,19.77
39.89,26.38
39.92,31.46
39.96,35.23
39.99,37.43
40.02,38.02
40.06,36.78
40.09,33.83
40.12,29.34
40.16,23.72
40.19,16.78
40.22,8.93
40.26,0.67
40.29,-7.47
40.32,-15.00
40.36,-21.58
40.39,-27.04
40.42,-30.87
40.46,-33.24
40.49,-33.84
40.52,-32.64
40.56,-29.73
40.59,-25.29
40.62,-19.34
40.66,-12.37
40.69,-4.62
40.72,3.68
40.76,11.65
40.79,19.19
40.82,25.75
40.86,30.83
40.89,34.70
40.92,36.92
40.96,37.42
40.99,36.34
41.02,33.51
41.06,29.13
41.09,23.64
41.12,16.75
41.16,9.04
41.19,0.84
41.22,-7.10
41.26,-14.71
41.29,-21.18
41.32,-26.59
41.36,-30.54
41.39,-32.86
41.42,-33.53
41.46,-32.36
41.49,-29.49
41.52,-25.05
41.56,-19.32
41.59,-12.33
41.62,-4.66
41.66,3.49
41.69,11.50
41.72,19.05
41.76,25.54
41.79,30.68
41.82,34.53
41.86,36.70
41.89,37.27
41.92,36.15
41.96,33.34
41.99,29.10
42.02,23.61
42.06,16.83
42.09,9.13
42.12,1.01
42.16,-7.00
42.19,-14.39
42.22,-21.01
42.26,-26.28
42.29,-30.21
42.32,-32.53
42.36,-33.17
42.39,-32.03
42.42,-29.27
42.46,-24.82
42.49,-19.19
42.52,-12.30
42.56,-4.71
42.59,3.51
42.62,11.39
42.66,18.80
42.69,25.24
42.72,30.35
42.76,34.15
42.79,36.46
42.82,36.99
42.86,35.92
42.89,33.12
42.92,28.88
42.96,23.42
42.99,16.75
43.02,9.09
43.06,1.04
43.09,-6.84
43.12,-14.16
43.16,-20.66
43.19,-25.96
43.22,-29.84
43.26,-32.11
43.29,-32.73
43.32,-31.61
43.36,-28.84
43.39,-24.33
43.42,-18.70
43.46,-12.01
43.49,-4.37
43.52,3.66
43.56,11.48
43.59,18.85
43.62,25.20
43.66,30.29
43.69,33.92
43.72,36.11
43.76,36.62
43.79,35.53
43.82,32.71
43.86,28.46
43.89,23.03
43.92,16.40
43.96,8.88
43.99,0.90
44.02,-6.77
44.06,-14.15
44.09,-20.60
44.12,-25.86
44.16,-29.69
44.19,-31.95
44.22,-32.56
44.26,-31.41
44.29,-28.64
44.32,-24.33
44.36,-18.68
44.39,-12.00
44.42,-4.33
44.46,3.60
44.49,11.38
44.52,18.64
44.56,25.03
44.59,29.96
44.62,33.62
44.66,35.83
44.69,36.36
44.72,35.26
44.76,32.45
44.79,28.16
44.82,22.77
44.86,16.14
44.89,8.64
44.92,0.74
44.96,-7.02
44.99,-14.23
45.02,-20.67
45.06,-25.78
45.09,-29.55
45.12,-31.70
45.16,-32.23
45.19,-31.09
45.22,-28.25
45.26,-23.88
45.29,-18.09
45.32,-11.43
45.36,-3.91
45.39,4.05
45.42,11.76
45.46,18.98
45.49,25.23
45.52,30.19
45.56,33.65
45.59,35.76
45.62,36.23
45.66,35.02
45.69,32.26
45.72,28.17
45.76,22.68
45.79,15.99
45.82,8.56
45.86,0.69
45.89,-6.96
45.92,-14.14
45.96,-20.41
45.99,-25.39
46.02,-29.09
46.06,-31.25
46.09,-31.72
46.12,-30.43
46.16,-27.53
46.19,-23.07
46.22,-17.34
46.26,-10.59
46.29,-3.14
46.32,4.71
46.36,12.40
46.39,19.42
46.42,25.57
46.46,30.24
46.49,33.76
46.52,35.70
46.56,36.07
46.59,34.68
46.62,31.83
46.66,27.68
46.69,22.14
46.72,15.50
46.76,8.01
46.79,0.21
46.82,-7.46
46.86,-14.54
46.89,-20.65
46.92,-25.64
46.96,-29.11
46.99,-31.07
47.02,-31.42
47.06,-30.09
47.09,-27.10
47.12,-22.61
47.16,-16.89
47.19,-10.14
47.22,-2.66
47.26,5.10
47.29,12.60
47.32,19.58
47.36,25.64
47.39,30.27
47.42,33.61
47.46,35.47
47.49,35.58
47.52,34.22
47.56,31.21
47.59,27.07
47.62,21.57
47.66,14.91
47.69,7.55
47.72,-0.27
47.76,-7.73
47.79,-14.73
47.82,-20.66
47.86,-25.52
47.89,-28.92
47.92,-30.74
47.96,-31.03
47.99,-29.56
48.02,-26.46
48.06,-21.93
48.09,-16.11
48.12,-9.49
48.16,-2.04
48.19,5.59
48.22,12.96
48.26,19.79
48.29,25.80
48.32,30.26
48.36,33.43
48.39,35.08
48.42,35.25
48.46,33.64
48.49,30.64
48.52,26.31
48.56,20.86
48.59,14.11
48.62,6.71
48.66,-1.00
48.69,-8.36
48.72,-15.22
48.76,-21.17
48.79,-25.75
48.82,-29.04
48.86,-30.77
48.89,-30.85
48.92,-29.30
48.96,-26.10
48.99,-21.52
49.02,-15.82
49.06,-9.13
49.09,-1.71
49.12,5.92
49.16,13.28
49.19,19.99
49.22,25.64
49.26,29.99
49.29,33.10
49.32,34.67
49.36,34.59
49.39,32.94
49.42,29.72
49.46,25.25
49.49,19.65
49.52,12.95
49.56,5.59
49.59,-1.96
49.62,-9.32
49.66,-15.88
49.69,-21.65
49.72,-26.10
49.76,-29.15
49.79,-30.60
49.82,-30.48
49.86,-28.79
49.89,-25.56
49.92,-20.87
49.96,-14.99
49.99,-8.29
50.02,-0.99
50.06,6.57
50.09,13.86
50.12,20.39
50.16,26.04
50.19,30.29
50.22,33.07
50.26,34.46
50.29,34.32
50.32,32.47
50.36,29.19
50.39,24.60
50.42,18.94
50.46,12.21
50.49,4.88
50.52,-2.62
50.56,-9.75
50.59,-16.25
50.62,-21.82
50.66,-26.16
50.69,-29.04
50.72,-30.43
50.76,-30.15
50.79,-28.23
50.82,-24.82
50.86,-20.03
50.89,-14.16
50.92,-7.35
50.96,-0.01
50.99,7.54
