time,angle
46.39,52.82
46.42,52.94
46.46,51.45
46.49,48.42
46.52,43.81
46.56,37.89
46.59,30.58
46.62,22.57
46.66,14.02
46.69,5.15
46.72,-4.60
46.79,-22.80
46.82,-30.99
46.86,-38.85
46.89,-44.31
46.92,-48.58
46.96,-51.19
46.99,-52.39
47.02,-51.85
47.06,-49.63
47.09,-45.88
47.12,-40.24
47.16,-33.42
47.19,-25.25
47.32,13.82
47.36,23.26
47.39,31.64
47.42,38.67
47.46,44.17
47.49,48.39
47.52,51.24
47.56,52.36
47.59,51.89
47.62,49.81
47.66,46.25
47.69,41.22
47.72,34.87
47.76,27.31
47.79,19.26
47.82,10.45
47.86,1.33
47.89,-7.69
47.92,-16.87
47.96,-25.43
47.99,-33.52
48.02,-39.88
48.06,-45.12
48.09,-48.75
48.12,-50.97
48.16,-51.45
48.19,-50.35
48.22,-47.63
48.26,-43.12
48.29,-37.13
48.32,-29.78
48.36,-21.34
48.42,-2.06
48.49,17.40
48.52,26.17
48.56,33.82
48.59,40.23
48.62,45.35
48.66,49.02
48.69,51.15
48.72,51.63
48.76,50.55
48.79,47.83
48.82,43.64
48.86,38.22
48.89,31.43
48.92,23.52
48.96,15.46
48.99,6.51
49.02,-2.68
49.09,-20.70
49.12,-28.57
49.16,-36.12
49.19,-41.98
49.22,-46.39
49.26,-49.30
49.29,-50.72
49.32,-50.50
49.36,-48.73
49.39,-45.23
49.42,-40.05
49.46,-33.43
49.49,-25.76
49.59,1.70
49.62,12.20
49.66,21.46
49.69,29.63
49.72,37.39
49.76,42.22
49.79,46.58
49.82,49.53
49.86,50.93
49.89,50.64
49.92,48.83
49.96,45.52
49.99,40.78
50.02,34.73
50.06,27.48
50.09,19.71
50.12,11.16
50.16,2.21
50.19,-6.45
50.22,-15.67
50.26,-23.78
50.29,-31.43
50.32,-38.06
50.36,-43.25
50.39,-46.96
50.42,-49.22
50.46,-49.82
50.49,-48.87
50.52,-46.30
50.56,-42.09
50.59,-36.55
50.62,-29.44
50.66,-21.01
50.72,-2.61
50.76,7.15
50.79,16.60
