time,angle
25.13,35.34
25.17,28.82
25.20,21.38
25.23,12.97
25.27,3.97
25.30,-5.23
25.33,-14.12
25.37,-22.24
25.40,-29.72
25.43,-35.88
25.47,-40.88
25.50,-44.32
25.53,-46.53
25.57,-47.07
25.60,-45.96
25.63,-43.26
25.67,-39.12
25.70,-33.61
25.73,-26.65
25.77,-18.61
25.80,-9.86
25.83,-0.74
25.87,8.38
25.90,16.95
25.93,24.53
25.97,30.98
26.00,36.92
26.03,41.48
26.07,44.49
26.10,45.87
26.13,45.59
26.17,43.59
26.20,39.91
26.23,34.75
26.27,28.22
26.30,20.84
26.33,12.38
26.37,3.47
26.40,-5.60
26.43,-14.37
26.47,-22.60
26.50,-29.83
26.53,-35.88
26.57,-40.71
26.60,-44.19
26.63,-46.08
26.67,-46.50
26.70,-45.27
26.73,-42.42
26.77,-38.22
26.80,-32.72
26.83,-25.72
26.87,-17.74
26.90,-9.05
26.93,0.02
26.97,8.99
27.00,17.31
27.03,24.74
27.07,31.19
27.10,36.95
27.13,41.28
27.17,44.15
27.20,45.41
27.23,44.99
27.27,42.85
27.30,39.09
27.33,33.86
27.37,27.43
27.40,19.88
27.43,11.61
27.47,2.90
27.50,-6.34
27.53,-14.85
27.57,-22.97
27.60,-30.11
27.63,-36.13
27.67,-40.75
27.70,-43.99
27.73,-45.77
27.77,-45.98
27.80,-44.64
27.83,-41.72
27.87,-37.52
27.90,-31.92
27.93,-24.86
27.97,-16.95
28.00,-8.23
28.03,0.69
28.07,9.55
28.10,17.91
28.13,25.19
28.17,31.59
28.20,37.09
28.23,41.25
28.27,43.88
28.30,44.94
28.33,44.29
28.37,41.93
28.40,38.06
28.43,32.80
28.47,26.25
28.50,18.69
28.53,10.30
28.57,1.64
28.60,-7.17
28.63,-15.73
28.67,-23.58
28.70,-30.52
28.73,-36.14
28.77,-40.59
28.80,-43.64
28.83,-45.29
28.87,-45.37
28.90,-43.74
28.93,-40.72
28.97,-36.36
29.00,-30.58
29.03,-23.46
29.07,-15.42
29.10,-6.80
29.13,2.05
29.17,10.81
29.20,18.82
29.23,25.72
29.27,32.00
29.30,37.31
29.33,41.24
29.37,43.58
29.40,44.41
29.43,43.51
29.47,41.08
29.50,36.94
29.53,31.44
29.57,24.90
29.60,17.27
29.63,8.92
29.67,0.19
29.70,-8.50
29.73,-16.88
29.77,-24.51
29.80,-31.14
29.83,-36.66
29.87,-40.81
29.90,-43.54
29.93,-44.88
29.97,-44.65
30.00,-42.83
30.03,-39.57
30.07,-34.94
30.10,-29.12
30.13,-21.81
30.17,-13.78
30.20,-5.25
30.23,3.60
30.27,12.08
30.30,19.94
30.33,26.55
30.37,32.69
30.40,37.61
30.43,41.25
30.47,43.36
30.50,43.86
30.53,42.72
30.57,39.96
30.60,35.62
30.63,29.93
30.67,23.33
30.70,15.65
30.73,7.38
30.77,-1.27
30.80,-9.93
30.83,-18.01
30.87,-25.44
30.90,-31.88
30.93,-37.08
30.97,-40.88
31.00,-43.33
31.03,-44.40
31.07,-43.88
31.10,-41.77
31.13,-38.25
31.17,-33.57
31.20,-27.34
31.23,-20.09
31.27,-11.88
31.30,-3.43
31.33,5.27
31.37,13.50
