time,angle
43.00,-25.75
43.07,-18.65
43.14,-9.08
43.20,1.65
43.27,12.07
43.34,20.47
43.40,25.60
43.47,26.78
43.54,23.86
43.60,17.08
43.67,7.47
43.74,-3.53
43.80,-13.98
43.87,-22.44
43.94,-28.00
44.00,-29.18
44.07,-26.35
44.14,-19.77
44.20,-10.60
44.27,-0.05
44.34,10.44
44.40,19.20
44.47,24.79
44.54,26.66
44.60,24.28
44.67,18.16
44.74,8.93
44.80,-1.79
44.87,-12.38
44.94,-21.24
45.00,-27.13
45.07,-28.88
45.14,-26.78
45.20,-20.77
45.27,-12.01
45.34,-1.65
45.40,8.80
45.47,17.86
45.54,23.98
45.60,26.30
45.67,24.61
45.74,19.08
45.80,10.32
45.87,-0.19
45.94,-10.81
46.00,-19.91
46.07,-26.28
46.14,-28.61
46.20,-27.16
46.27,-21.61
46.34,-13.28
46.40,-3.16
46.47,7.28
46.54,16.53
46.60,22.99
46.67,25.95
46.74,24.88
46.80,19.88
46.87,11.59
46.94,1.30
47.00,-9.28
47.07,-18.55
47.14,-25.28
47.20,-28.21
47.27,-27.29
47.34,-22.35
47.40,-14.43
47.47,-4.55
47.54,5.83
47.60,15.23
47.67,22.24
47.74,25.60
47.80,25.08
47.87,20.63
47.94,12.79
48.00,2.77
48.07,-7.82
48.14,-17.19
48.20,-24.34
48.27,-27.89
48.34,-27.36
48.40,-22.86
48.47,-15.46
48.54,-5.81
48.60,4.47
48.67,13.97
48.74,21.22
48.80,25.06
48.87,25.05
48.94,21.08
49.00,13.80
49.07,4.09
49.14,-6.37
49.20,-15.96
49.27,-23.44
49.34,-27.34
49.40,-27.46
49.47,-23.57
49.54,-16.46
49.60,-7.10
49.67,3.11
49.74,12.72
49.80,20.21
49.87,24.46
49.94,24.95
50.00,21.59
50.07,14.69
50.14,5.30
50.20,-5.04
50.27,-14.75
50.34,-22.42
50.40,-26.92
50.47,-27.46
50.54,-24.09
50.60,-17.30
50.67,-8.28
50.74,1.80
50.80,11.47
50.87,19.22
50.94,23.90
51.00,24.94
51.07,22.01
51.14,15.53
51.20,6.45
51.27,-3.74
51.34,-13.56
51.40,-21.42
51.47,-26.34
51.54,-27.20
51.60,-24.45
51.67,-18.10
51.74,-9.35
51.80,0.61
51.87,10.31
51.94,18.29
52.00,23.27
52.07,24.74
52.14,22.29
52.20,16.31
52.27,7.55
52.34,-2.57
52.40,-12.35
52.47,-20.43
52.54,-25.72
52.60,-26.99
52.67,-24.68
52.74,-18.76
52.80,-10.32
52.87,-0.56
52.94,9.18
53.00,17.33
53.07,22.63
53.14,24.54
53.20,22.52
53.27,16.94
53.34,8.55
53.40,-1.41
53.47,-11.19
53.54,-19.40
53.60,-24.83
53.67,-26.66
53.74,-24.78
53.80,-19.34
53.87,-11.20
53.94,-1.62
54.00,8.07
54.07,16.42
54.14,21.99
54.20,24.34
54.27,22.67
54.34,17.62
54.40,9.45
54.47,-0.32
54.54,-10.08
54.60,-18.55
54.67,-24.27
54.74,-26.59
54.80,-25.06
54.87,-19.92
54.94,-12.09
55.00,-2.65
55.07,6.98
55.14,15.50
55.20,21.41
55.27,23.93
55.34,22.80
55.40,18.06
55.47,10.27
55.54,0.70
55.60,-9.06
55.67,-17.58
55.74,-23.67
55.80,-26.20
55.87,-25.27
55.94,-20.36
56.00,-12.86
56.07,-3.61
56.14,5.97
56.20,14.56
56.27,20.69
56.34,23.63
56.40,22.88
56.47,18.47
56.54,11.04
56.60,1.65
56.67,-8.04
56.74,-16.72
56.80,-23.04
56.87,-26.05
56.94,-25.29
57.00,-20.88
57.07,-13.62
57.14,-4.55
57.20,5.01
57.27,13.67
57.34,20.05
57.40,23.23
57.47,22.79
57.54,18.80
57.60,11.67
57.67,2.52
57.74,-7.19
57.80,-15.90
57.87,-22.51
57.94,-25.81
58.00,-25.42
58.07,-21.26
58.14,-14.31
58.20,-5.45
58.27,4.07
58.34,12.77
58.40,19.33
58.47,22.85
58.54,22.77
58.60,19.09
58.67,12.25
58.74,3.33
58.80,-6.21
58.87,-14.96
58.94,-21.69
59.00,-25.26
59.07,-25.21
59.14,-21.52
59.20,-14.79
59.27,-6.10
59.34,3.25
59.40,11.96
59.47,18.70
59.54,22.52
59.60,22.73
59.67,19.37
59.74,12.82
59.80,4.13
59.87,-5.37
59.94,-14.17
60.00,-20.97
60.07,-24.96
60.14,-25.20
60.20,-21.80
60.27,-15.37
60.34,-6.91
60.40,2.43
60.47,11.12
60.54,18.00
60.60,22.05
60.67,22.62
60.74,19.60
60.80,13.36
60.87,4.83
60.94,-4.57
61.00,-13.38
61.07,-20.38
61.14,-24.47
61.20,-24.95
61.27,-22.00
61.34,-15.79
61.40,-7.58
61.47,1.66
61.54,10.47
61.60,17.42
61.67,21.68
61.74,22.52
61.80,19.74
61.87,13.81
61.94,5.47
62.00,-3.81
62.07,-12.60
62.14,-19.82
62.20,-24.02
62.27,-24.76
62.34,-22.15
62.40,-16.25
62.47,-8.20
62.54,0.86
62.60,9.70
62.67,16.82
62.74,21.20
62.80,22.30
62.87,19.78
62.94,14.16
63.00,6.01
63.07,-3.15
63.14,-11.94
63.20,-19.22
63.27,-23.75
63.34,-24.80
63.40,-22.31
63.47,-16.65
63.54,-8.77
63.60,0.21
63.67,8.98
63.74,16.23
63.80,20.77
63.87,22.16
63.94,19.88
64.00,14.52
64.07,6.60
64.14,-2.45
64.20,-11.26
64.27,-18.57
64.34,-23.29
64.40,-24.63
64.47,-22.38
64.54,-17.00
64.60,-9.29
64.67,-0.38
64.74,8.36
64.80,15.60
64.87,20.44
64.94,21.96
65.00,19.94
65.07,14.80
65.14,7.11
65.20,-1.82
65.27,-10.66
65.34,-18.00
65.40,-22.92
65.47,-24.39
65.54,-22.45
65.60,-17.27
65.67,-9.75
65.74,-1.02
65.80,7.71
65.87,15.03
65.94,20.00
66.00,21.72
66.07,20.01
66.14,15.05
66.20,7.56
66.27,-1.23
66.34,-10.05
66.40,-17.47
66.47,-22.45
66.54,-24.18
66.60,-22.29
66.67,-17.45
66.74,-10.13
66.80,-1.53
66.87,7.10
66.94,14.53
67.00,19.53
67.07,21.47
67.14,19.91
67.20,15.17
67.27,7.95
67.34,-0.77
67.40,-9.49
67.47,-17.03
67.54,-22.03
67.60,-23.81
67.67,-22.42
67.74,-17.69
67.80,-10.58
67.87,-2.04
67.94,6.56
68.00,14.05
68.07,19.12
68.14,21.20
68.20,19.97
68.27,15.41
68.34,8.32
68.40,-0.25
68.47,-8.97
68.54,-16.48
68.60,-21.63
68.67,-23.60
68.74,-22.32
68.80,-17.86
68.87,-10.89
68.94,-2.48
69.00,6.07
69.07,13.53
69.14,18.70
69.20,20.99
69.27,19.86
69.34,15.56
69.40,8.62
69.47,0.12
69.54,-8.49
69.60,-15.95
69.67,-21.15
69.74,-23.37
69.80,-22.30
69.87,-18.03
69.94,-11.17
70.00,-2.92
70.07,5.55
70.14,13.05
70.20,18.38
70.27,20.69
70.34,19.72
70.40,15.71
70.47,8.93
70.54,0.58
70.60,-7.96
70.67,-15.49
70.74,-20.81
70.80,-23.08
70.87,-22.19
70.94,-18.12
71.00,-11.48
71.07,-3.32
71.14,5.16
71.20,12.69
71.27,17.98
71.34,20.52
71.40,19.84
71.47,15.83
71.54,9.24
71.60,0.97
71.67,-7.52
71.74,-15.12
71.80,-20.50
71.87,-22.94
71.94,-22.23
72.00,-18.24
72.07,-11.70
72.14,-3.71
72.20,4.68
72.27,12.21
72.34,17.63
72.40,20.26
72.47,19.61
72.54,15.84
72.60,9.45
72.67,1.34
72.74,-7.11
72.80,-14.67
72.87,-20.17
72.94,-22.81
73.00,-22.16
73.07,-18.31
73.14,-11.91
73.20,-4.02
73.27,4.32
73.34,11.84
73.40,17.30
73.47,20.01
73.54,19.50
73.60,15.91
73.67,9.60
73.74,1.60
73.80,-6.77
73.87,-14.30
73.94,-19.81
74.00,-22.45
74.07,-21.96
74.14,-18.28
74.20,-12.06
74.27,-4.26
74.34,3.94
74.40,11.44
74.47,16.91
74.54,19.74
74.60,19.39
74.67,15.92
74.74,9.77
74.80,1.90
74.87,-6.42
74.94,-13.91
75.00,-19.58
75.07,-22.14
75.14,-21.70
75.20,-18.24
75.27,-12.20
75.34,-4.53
75.40,3.65
75.47,11.06
75.54,16.66
75.60,19.52
75.67,19.21
75.74,15.91
75.80,9.89
75.87,2.15
75.94,-6.12
76.00,-13.61
76.07,-19.21
76.14,-22.12
76.20,-21.79
76.27,-18.29
76.34,-12.35
76.40,-4.75
76.47,3.37
76.54,10.79
76.60,16.30
76.67,19.29
76.74,19.18
76.80,15.89
76.87,10.02
76.94,2.41
77.00,-5.79
77.07,-13.31
77.14,-18.96
77.20,-21.84
77.27,-21.69
77.34,-18.31
77.40,-12.43
77.47,-4.95
77.54,3.07
77.60,10.46
77.67,16.03
77.74,19.06
77.80,18.98
77.87,15.84
77.94,10.12
78.00,2.55
78.07,-5.57
78.14,-13.04
78.20,-18.52
78.27,-21.56
78.34,-21.44
78.40,-18.25
78.47,-12.53
78.54,-5.11
78.60,2.87
78.67,10.23
78.74,15.82
78.80,18.78
78.87,18.76
78.94,15.87
79.01,10.15
79.07,2.71
79.14,-5.33
79.21,-12.70
79.27,-18.41
79.34,-21.34
79.41,-21.21
79.47,-18.22
79.54,-12.57
79.61,-5.23
79.67,2.63
79.74,9.95
79.81,15.45
79.87,18.60
79.94,18.66
80.01,15.69
80.07,10.21
80.14,2.84
80.21,-5.11
80.27,-12.42
80.34,-18.18
80.41,-21.08
80.47,-21.10
80.54,-18.06
80.61,-12.59
80.67,-5.35
80.74,2.46
80.81,9.73
80.87,15.21
80.94,18.39
81.01,18.57
81.07,15.68
81.14,10.22
81.21,2.98
81.27,-4.90
81.34,-12.17
81.41,-17.89
81.47,-20.84
81.54,-20.89
81.61,-17.99
81.67,-12.55
81.74,-5.45
81.81,2.31
81.87,9.54
81.94,15.08
82.01,18.19
82.07,18.35
82.14,15.63
82.21,10.25
82.27,3.06
