time,angle
135.00,-1.90000000000001
135.00,-24
135.00,-26
135.00,-24
135.00,-18
135.00,-9.59999999999999
135.00,-1.09999999999999
135.00,8
135.00,15.6
135.00,21
135.00,23.2
136.00,22.1
136.00,17.7
136.00,10.7
136.00,2.7
136.00,-6.2
136.00,-22
136.00,-25
136.00,-25
136.00,-22
136.00,-5.3
136.00,3.59999999999999
136.00,11.9
136.00,18.5
137.00,22.4
137.00,23
137.00,20.2
137.00,14.6
137.00,6.8
137.00,-1.5
137.00,-24
137.00,-25
137.00,-24
137.00,-18
137.00,-9.7
137.00,-1.40000000000001
137.00,7.5
138.00,15.3
138.00,20.6
138.00,23
138.00,22
138.00,17.7
138.00,11
138.00,3
138.00,-5.8
138.00,-25
138.00,-25
138.00,-21
138.00,-5.5
139.00,3.40000000000001
139.00,11.5
139.00,18.1
139.00,22.1
139.00,22.7
139.00,20.1
139.00,14.6
139.00,6.8
139.00,-1.40000000000001
139.00,-9.59999999999999
139.00,-23
139.00,-25
139.00,-23
139.00,-18
140.00,-9.7
140.00,-1.2
140.00,7.3
140.00,15
140.00,20.3
140.00,22.7
140.00,21.7
140.00,17.7
140.00,11.1
140.00,3.2
140.00,-5.5
140.00,-21
140.00,-24
140.00,-24
141.00,-21
141.00,-5.7
141.00,3.40000000000001
141.00,11.3
141.00,17.8
141.00,21.7
141.00,22.4
141.00,19.9
141.00,14.4
141.00,7
141.00,-1.3
141.00,-9.3
141.00,-23
142.00,-24
142.00,-23
142.00,-18
142.00,-9.7
142.00,-1.40000000000001
142.00,7
142.00,14.6
142.00,19.9
142.00,22.3
142.00,21.4
142.00,17.4
142.00,10.9
142.00,3.09999999999999
142.00,-5.3
143.00,-20
143.00,-24
143.00,-24
143.00,-21
143.00,-5.59999999999999
143.00,3.3
143.00,11
143.00,17.5
143.00,21.3
143.00,22.1
143.00,19.6
143.00,14.3
143.00,7
143.00,-1.3
144.00,-9.2
144.00,-22
144.00,-24
144.00,-23
144.00,-18
144.00,-9.59999999999999
144.00,-1.3
144.00,7
144.00,14.4
144.00,19.6
144.00,22
144.00,21.1
144.00,17.2
144.00,10.8
145.00,3.09999999999999
145.00,-5.2
145.00,-23
145.00,-24
145.00,-20
145.00,-5.59999999999999
145.00,3.3
145.00,10.8
145.00,17.3
145.00,21.1
145.00,21.8
145.00,19.4
146.00,14.1
146.00,6.8
146.00,-1.2
146.00,-9
146.00,-22
146.00,-24
146.00,-22
146.00,-18
146.00,-9.40000000000001
146.00,-1.3
146.00,6.8
146.00,14.1
146.00,19.3
146.00,21.6
147.00,20.8
147.00,16.9
147.00,10.7
147.00,3.09999999999999
147.00,-5
147.00,-23
147.00,-23
147.00,-20
147.00,-5.2
147.00,3.40000000000001
147.00,10.6
147.00,17.1
148.00,20.8
148.00,21.5
148.00,19.1
148.00,13.9
148.00,6.8
148.00,-1.2
148.00,-8.90000000000001
148.00,-22
148.00,-23
148.00,-22
148.00,-17
148.00,-9
148.00,-1.09999999999999
148.00,7
149.00,13.9
149.00,19.1
149.00,21.3
149.00,20.4
149.00,16.5
149.00,10.3
149.00,3.2
149.00,-5.09999999999999
149.00,-23
149.00,-23
149.00,-19
149.00,-13
149.00,-5.09999999999999
150.00,3.5
150.00,10.7
150.00,16.9
150.00,20.5
150.00,21.2
150.00,18.7
150.00,13.6
150.00,6.5
150.00,-1.09999999999999
150.00,-8.90000000000001
150.00,-21
150.00,-23
150.00,-21
150.00,-17
151.00,-8.8
151.00,-1
151.00,7
151.00,14.1
151.00,18.9
151.00,21.1
151.00,20.2
151.00,16.4
151.00,10.1
151.00,2.8
151.00,-5.2
151.00,-22
151.00,-22
152.00,-19
152.00,-4.7
152.00,3.40000000000001
152.00,10.7
152.00,16.8
152.00,20.3
152.00,20.8
152.00,18.3
152.00,13.2
152.00,6.2
152.00,-1.3
152.00,-9
153.00,-23
153.00,-21
153.00,-16
153.00,-8.3
153.00,-0.799999999999997
153.00,7.3
153.00,13.9
153.00,18.7
153.00,20.7
153.00,19.7
153.00,15.9
153.00,9.59999999999999
153.00,2.5
153.00,-5.40000000000001
154.00,-22
154.00,-22
154.00,-19
154.00,-12
154.00,-4.3
154.00,3.7
154.00,10.9
154.00,16.8
154.00,20
154.00,20.5
154.00,17.9
154.00,12.8
154.00,5.8
154.00,-1.40000000000001
155.00,-9
155.00,-21
155.00,-22
155.00,-21
155.00,-16
155.00,-7.90000000000001
155.00,-0.400000000000006
155.00,7.2
155.00,14.1
155.00,18.7
155.00,20.6
155.00,19.4
155.00,15.4
155.00,9.3
156.00,2.2
156.00,-5.59999999999999
156.00,-22
156.00,-22
156.00,-18
156.00,-12
156.00,-4
156.00,3.8
156.00,11.2
156.00,16.7
156.00,19.9
156.00,20.2
156.00,17.5
157.00,12.4
157.00,5.40000000000001
157.00,-1.90000000000001
157.00,-9.2
157.00,-21
157.00,-22
157.00,-20
157.00,-15
157.00,-7.5
157.00,-0.0999999999999943
157.00,7.7
157.00,14.2
157.00,18.6
157.00,20.2
158.00,19
158.00,14.9
158.00,8.8
158.00,1.59999999999999
158.00,-6
158.00,-22
158.00,-21
158.00,-18
158.00,-12
158.00,-3.40000000000001
158.00,4.2
158.00,11.2
158.00,16.7
159.00,19.7
159.00,19.8
159.00,17.1
159.00,11.8
159.00,4.90000000000001
159.00,-2.40000000000001
159.00,-9.5
159.00,-21
159.00,-22
159.00,-20
159.00,-14
159.00,-7.09999999999999
159.00,0.299999999999997
159.00,7.8
160.00,14.4
160.00,18.5
160.00,19.9
160.00,18.5
160.00,14.4
160.00,8.2
160.00,0.799999999999997
160.00,-6.40000000000001
160.00,-21
160.00,-21
160.00,-17
160.00,-11
160.00,-3
161.00,4.59999999999999
161.00,11.6
161.00,16.8
161.00,19.5
161.00,19.5
161.00,16.4
161.00,11.2
161.00,4.2
161.00,-3
161.00,-21
161.00,-21
161.00,-19
161.00,-13
162.00,-6.59999999999999
162.00,1
162.00,8.40000000000001
162.00,14.5
162.00,18.4
162.00,19.7
162.00,18
162.00,13.8
162.00,7.59999999999999
162.00,0.200000000000003
162.00,-6.8
162.00,-21
162.00,-21
163.00,-17
163.00,-9.5
163.00,-2.40000000000001
163.00,4.7
163.00,11.7
163.00,16.8
163.00,19.3
163.00,19
163.00,15.9
163.00,10.6
163.00,3.8
163.00,-3.40000000000001
163.00,-21
164.00,-21
164.00,-18
164.00,-13
164.00,-5.8
164.00,1.8
164.00,8.8
164.00,14.7
164.00,18.3
164.00,19.4
164.00,17.5
164.00,13.2
164.00,7
164.00,-0.299999999999997
164.00,-7.2
165.00,-19
165.00,-21
165.00,-20
165.00,-16
165.00,-9
165.00,-1.5
165.00,5.5
165.00,12
165.00,16.8
165.00,19.1
165.00,18.6
165.00,15.4
165.00,9.90000000000001
165.00,3.40000000000001
165.00,-3.90000000000001
166.00,-21
166.00,-18
166.00,-5.09999999999999
166.00,2.3
166.00,9.2
166.00,14.8
166.00,18.3
166.00,19.1
166.00,17.1
166.00,12.6
166.00,6.3
167.00,-0.700000000000003
167.00,-7.5
167.00,-20
167.00,-19
167.00,-15
167.00,-8.09999999999999
167.00,-1
167.00,6.3
167.00,12.5
167.00,17
167.00,19
167.00,18.2
167.00,14.8
168.00,9.3
168.00,3
168.00,-4.3
168.00,-4.09999999999999
168.00,3.3
168.00,9.59999999999999
168.00,15
168.00,18.3
168.00,18.8
169.00,16.6
169.00,12.1
169.00,5.7
169.00,-1.09999999999999
169.00,-7.90000000000001
169.00,-20
169.00,-19
169.00,-14
169.00,-7.40000000000001
169.00,-0.599999999999994
169.00,6.7
169.00,12.7
169.00,17
170.00,18.7
170.00,17.7
170.00,14.2
170.00,8.7
170.00,2.3
170.00,-4.90000000000001
170.00,-3.40000000000001
170.00,3.59999999999999
170.00,9.90000000000001
171.00,15.2
171.00,18.1
171.00,18.4
171.00,16
171.00,11.3
171.00,5.09999999999999
171.00,-1.5
171.00,-8.3
171.00,-6.40000000000001
171.00,0.0999999999999943
172.00,7
172.00,12.8
172.00,17
172.00,18.5
172.00,17.2
172.00,13.4
172.00,7.90000000000001
172.00,1.3
172.00,-5.5
172.00,-9.2
173.00,-2.59999999999999
173.00,4
173.00,10.5
173.00,15.2
173.00,17.9
173.00,17.9
173.00,15.2
173.00,10.5
173.00,4.09999999999999
173.00,-2.40000000000001
173.00,-8.8
174.00,-5.59999999999999
174.00,1
174.00,7.40000000000001
174.00,13.1
174.00,17
174.00,18.2
174.00,16.6
174.00,12.7
174.00,7
174.00,0.400000000000006
174.00,-6.09999999999999
175.00,-8.5
175.00,-1.8
175.00,4.59999999999999
175.00,10.8
175.00,15.6
175.00,17.8
175.00,17.6
175.00,14.7
175.00,9.59999999999999
175.00,3.59999999999999
175.00,-3.09999999999999
175.00,-9.3
176.00,-4.8
176.00,1.90000000000001
176.00,8.09999999999999
176.00,13.5
176.00,17.1
176.00,17.8
176.00,16.1
176.00,12
176.00,6.40000000000001
176.00,-0.299999999999997
176.00,-6.7
177.00,-13
177.00,-18
177.00,-17
177.00,-14
177.00,-8
177.00,-1.3
177.00,5.40000000000001
177.00,11.3
177.00,15.5
177.00,17.7
177.00,17.1
177.00,14
177.00,8.90000000000001
177.00,2.90000000000001
178.00,-3.90000000000001
178.00,-9.8
178.00,-15
178.00,-18
178.00,-18
178.00,-15
178.00,-11
178.00,-4.59999999999999
178.00,2.5
178.00,8.5
178.00,13.6
178.00,16.6
178.00,17.2
178.00,15.3
178.00,11
179.00,5.2
179.00,-1.3
179.00,-7.7
179.00,-13
179.00,-17
179.00,-18
179.00,-17
179.00,-13
179.00,-7.59999999999999
179.00,-1.09999999999999
179.00,5.5
179.00,11.1
179.00,15.3
179.00,17.1
179.00,16.1
180.00,12.8
180.00,7.59999999999999
180.00,1.5
180.00,-4.90000000000001
180.00,-11
180.00,-16
180.00,-18
180.00,-17
180.00,-15
180.00,-9.90000000000001
180.00,-3.8
180.00,2.8
180.00,9
180.00,13.8
180.00,16.5
181.00,16.8
181.00,14.5
181.00,10.1
181.00,4.2
181.00,-1.90000000000001
181.00,-8.2
181.00,-14
181.00,-17
181.00,-18
181.00,-16
181.00,-12
181.00,-6.59999999999999
181.00,-0.200000000000003
181.00,6.3
181.00,11.7
182.00,15.6
182.00,16.9
182.00,15.7
182.00,12.3
182.00,6.8
182.00,0.799999999999997
182.00,-5.59999999999999
182.00,-11
182.00,-16
182.00,-17
182.00,-17
182.00,-14
182.00,-9
182.00,-2.8
182.00,3.7
183.00,9.7
183.00,14.3
183.00,16.7
183.00,16.6
183.00,14.1
183.00,9.5
183.00,3.5
183.00,-2.8
183.00,-8.8
183.00,-14
183.00,-17
183.00,-17
183.00,-16
183.00,-11
183.00,-5.5
184.00,0.900000000000006
184.00,7.3
