time,angle
30.13,10.84
30.16,16.88
30.19,22.34
30.23,26.94
30.26,30.51
30.29,33.10
30.33,34.47
30.36,34.64
30.39,33.57
30.43,31.27
30.46,27.97
30.49,23.72
30.53,18.68
30.56,13.09
30.59,7.18
30.63,1.11
30.66,-5.05
30.69,-10.93
30.73,-16.47
30.76,-21.38
30.79,-25.45
30.83,-28.62
30.86,-30.71
30.89,-31.78
30.93,-31.62
30.96,-30.39
30.99,-27.99
31.03,-24.58
31.06,-20.13
31.09,-14.89
31.13,-9.03
31.16,-2.62
31.19,3.84
31.23,10.24
31.26,16.28
31.29,21.72
31.33,26.35
31.36,29.96
31.39,32.60
31.43,34.08
31.46,34.30
31.49,33.37
31.53,31.14
31.56,27.99
31.59,23.88
31.63,18.89
31.66,13.37
31.69,7.55
31.73,1.42
31.76,-4.62
31.79,-10.48
31.83,-15.94
31.86,-20.78
31.89,-24.97
31.93,-28.13
31.96,-30.38
31.99,-31.41
32.03,-31.40
32.06,-30.18
32.09,-27.92
32.13,-24.66
32.16,-20.29
32.19,-15.19
32.23,-9.44
32.26,-3.18
32.29,3.32
32.33,9.60
32.36,15.61
32.39,20.99
32.43,25.69
32.46,29.42
32.49,32.04
32.53,33.55
32.56,33.91
32.59,32.99
32.63,30.99
32.66,27.87
32.69,23.88
32.73,18.95
32.76,13.50
32.79,7.75
32.83,1.75
32.86,-4.26
32.89,-10.08
32.93,-15.46
32.96,-20.37
32.99,-24.52
33.03,-27.75
33.06,-29.99
33.09,-31.10
33.13,-31.15
33.16,-30.05
33.19,-27.85
33.23,-24.63
33.26,-20.37
33.29,-15.29
33.33,-9.59
33.36,-3.39
33.39,3.03
33.43,9.33
33.46,15.20
33.49,20.63
33.53,25.33
33.56,29.03
33.59,31.73
33.63,33.39
33.66,33.72
33.69,32.84
33.73,30.89
33.76,27.82
33.79,23.91
33.83,19.10
33.86,13.67
33.89,7.93
33.92,2.07
33.96,-3.97
33.99,-9.79
34.02,-15.15
34.06,-20.00
34.09,-24.16
34.12,-27.31
34.16,-29.62
34.19,-30.79
34.22,-30.88
34.26,-29.77
34.29,-27.69
34.32,-24.52
34.36,-20.36
34.39,-15.36
34.42,-9.78
34.46,-3.63
34.49,2.73
34.52,8.99
34.56,14.86
34.59,20.24
34.62,24.95
34.66,28.62
34.69,31.35
34.72,32.90
34.76,33.34
34.79,32.51
34.82,30.62
34.86,27.66
34.89,23.77
34.92,19.00
34.96,13.70
34.99,8.05
35.02,2.22
35.06,-3.69
35.09,-9.48
35.12,-14.73
35.16,-19.61
35.19,-23.75
35.22,-26.95
35.26,-29.19
35.29,-30.36
35.32,-30.44
35.36,-29.39
35.39,-27.30
35.42,-24.18
35.46,-20.08
35.49,-15.14
35.52,-9.62
35.56,-3.57
35.59,2.72
35.62,8.88
35.66,14.70
35.69,20.06
35.72,24.66
35.76,28.29
35.79,31.00
35.82,32.57
35.86,33.02
35.89,32.26
35.92,30.37
35.96,27.41
35.99,23.58
36.02,18.89
36.06,13.65
36.09,8.05
36.12,2.27
36.16,-3.63
36.19,-9.33
36.22,-14.59
36.26,-19.36
36.29,-23.46
36.32,-26.59
36.36,-28.84
36.39,-30.04
36.42,-30.10
36.46,-29.10
36.49,-27.03
36.52,-23.97
36.56,-19.92
36.59,-15.04
36.62,-9.56
36.66,-3.60
36.69,2.59
36.72,8.62
36.76,14.38
36.79,19.61
36.82,24.27
36.86,27.95
36.89,30.57
36.92,32.13
36.96,32.54
36.99,31.86
37.02,29.99
37.06,27.06
37.09,23.22
37.12,18.62
37.16,13.44
37.19,7.85
37.22,2.10
37.26,-3.72
37.29,-9.37
37.32,-14.53
37.36,-19.25
37.39,-23.29
37.42,-26.40
37.46,-28.61
37.49,-29.82
37.52,-29.89
37.56,-28.88
37.59,-26.79
37.62,-23.76
37.66,-19.77
37.69,-14.93
37.72,-9.49
37.76,-3.52
37.79,2.68
37.82,8.71
37.86,14.35
37.89,19.55
37.92,24.13
37.96,27.76
37.99,30.38
38.02,31.89
38.06,32.33
38.09,31.56
38.12,29.70
38.16,26.84
38.19,23.02
38.22,18.45
38.26,13.32
38.29,7.80
38.32,2.10
38.36,-3.70
38.39,-9.27
38.42,-14.39
38.46,-19.08
38.49,-23.10
38.52,-26.12
38.56,-28.40
38.59,-29.48
38.62,-29.52
38.66,-28.48
38.69,-26.41
38.72,-23.36
38.76,-19.41
38.79,-14.58
38.82,-9.18
38.86,-3.26
38.89,2.86
38.92,8.74
38.96,14.40
38.99,19.49
39.02,24.00
39.06,27.57
39.09,30.14
39.12,31.65
39.16,32.02
39.19,31.21
39.22,29.35
39.26,26.50
39.29,22.64
39.32,18.17
39.36,13.03
39.39,7.55
39.42,1.87
39.46,-3.83
39.49,-9.37
39.52,-14.41
39.56,-18.99
39.59,-22.92
39.62,-25.97
39.66,-28.06
39.69,-29.17
39.72,-29.16
39.76,-28.10
39.79,-25.97
39.82,-22.99
39.86,-18.94
39.89,-14.21
39.92,-8.80
39.96,-3.01
39.99,3.09
40.02,8.93
40.06,14.47
40.09,19.51
40.12,23.91
40.16,27.38
40.19,29.86
40.22,31.31
40.26,31.67
40.29,30.90
40.32,28.99
40.36,26.12
40.39,22.31
40.42,17.78
40.46,12.72
40.49,7.34
40.52,1.68
40.56,-4.00
40.59,-9.43
40.62,-14.43
40.66,-18.97
40.69,-22.76
40.72,-25.77
40.76,-27.81
40.79,-28.84
40.82,-28.77
40.86,-27.69
40.89,-25.58
40.92,-22.48
40.96,-18.47
40.99,-13.67
41.02,-8.34
41.06,-2.54
41.09,3.40
41.12,9.18
41.16,14.65
41.19,19.62
41.22,23.92
41.26,27.32
41.29,29.76
41.32,31.13
41.36,31.42
41.39,30.62
41.42,28.62
41.46,25.76
41.49,21.95
41.52,17.45
41.56,12.30
41.59,6.96
41.62,1.33
41.66,-4.27
41.69,-9.67
41.72,-14.57
41.76,-18.96
41.79,-22.75
41.82,-25.64
41.86,-27.58
41.89,-28.54
41.92,-28.46
41.96,-27.27
41.99,-25.11
42.02,-21.99
42.06,-17.87
42.09,-13.14
42.12,-7.80
42.16,-1.98
42.19,3.85
42.22,9.56
42.26,14.99
42.29,19.85
42.32,24.05
42.36,27.35
42.39,29.74
42.42,31.02
42.46,31.17
42.49,30.26
42.52,28.32
42.56,25.40
42.59,21.56
42.62,17.07
42.66,12.01
42.69,6.64
42.72,1.13
42.76,-4.43
42.79,-9.73
42.82,-14.55
42.86,-18.93
42.89,-22.59
42.92,-25.36
42.96,-27.18
42.99,-28.07
43.02,-27.85
43.06,-26.64
43.09,-24.48
43.12,-21.27
